Date		Open		Close		Percent Change		    NPC			       Day CDD
2024-08-10	60881.23	60945.81	0.10607538645325408 	1.0010607538645326	223	0
2024-08-11	60944.89	58719.48	-3.651512046375006  	0.96348487953625	224	1
2024-08-12	58719.39	59354.52	1.0816358957407382  	1.0108163589574073	225	0
2024-08-13	59356.21	60609.57	2.1115903458121745  	1.0211159034581216	226	0
2024-08-14	60611.05	58737.27	-3.0914824937037158 	0.9690851750629628	227	1
2024-08-15	58733.26	57560.1		-1.9974372272201533 	0.9800256277277986	228	2
2024-08-16	57560.27	58894.11	2.317292813254705   	1.023172928132547	229	0
2024-08-17	58893.53	59478.97	0.9940650526467039  	1.009940650526467	230	0
2024-08-18	59468.13	58483.96	-1.6549536701423069 	0.983450463298577	231	1
2024-08-19	58480.71	59493.45	1.7317505208127568  	1.0173175052081276	232	0
2024-08-20	59493.45	59012.79	-0.8079208719615291 	0.9919207912803847	233	1
2024-08-21	59014.99	61175.19	3.6604259358512206  	1.0366042593585123	234	0
2024-08-22	61168.32	60381.91	-1.2856491726436108 	0.9871435082735638	235	1
2024-08-23	60380.95	64094.36	6.1499694854088975  	1.0614996948540891	236	0
2024-08-24	64103.87	64178.99	0.11718481271098817 	1.00117184812711	237	0
2024-08-25	64176.37	64333.54	0.2449032252836959  	1.002449032252837	238	0
2024-08-26	64342.23	62880.66	-2.2715563324429375 	0.9772844366755706	239	1
2024-08-27	62879.71	59504.13	-5.368313562514842  	0.9463168643748516	240	2
2024-08-28	59507.93	59027.63	-0.8071193200637342 	0.9919288067993627	241	3
2024-08-29	59027.47	59388.18	0.6110883627572029  	1.006110883627572	242	0
2024-08-30	59388.6		59119.48	-0.4531509414264613 	0.9954684905857354	243	1
2024-08-31	59117.48	58969.9		-0.24963851639143234	0.9975036148360857	244	2
2024-09-01	58969.8		57325.49	-2.788393381018767  	0.9721160661898124	245	3
2024-09-02	57326.97	59112.48	3.1146073131023706  	1.0311460731310236	246	0
2024-09-03	59106.19	57431.02	-2.8341701605195757 	0.9716582983948042	247	1
2024-09-04	57430.35	57971.54	0.9423414623104375  	1.0094234146231045	248	0
2024-09-05	57971.7		56160.49	-3.12430030514889   	0.968756996948511	249	1
2024-09-06	56160.19	53948.75	-3.9377359656368722 	0.9606226403436312	250	2
2024-09-07	53949.09	54139.69	0.3532960426209336  	1.0035329604262093	251	0
2024-09-08	54147.93	54841.57	1.2810092648047662  	1.0128100926480477	252	0
2024-09-09	54851.89	57019.54	3.9518237202036275  	1.0395182372020364	253	0
2024-09-10	57020.1		57648.71	1.102435807723944   	1.0110243580772396	254	0
2024-09-11	57650.29	57343.17	-0.5327293236512819 	0.9946727067634872	255	1
2024-09-12	57343.17	58127.01	1.3669282671327794  	1.0136692826713278	256	0
2024-09-13	58130.32	60571.3		4.199151148660463   	1.0419915114866045	257	0
2024-09-14	60569.12	60005.12	-0.9311675652543738 	0.9906883243474564	258	1
2024-09-15	60000.73	59182.84	-1.363133415210126  	0.9863686658478987	259	2
2024-09-16	59185.23	58192.51	-1.677310369495905  	0.983226896305041	260	3
2024-09-17	58192.51	60308.54	3.636258343212896   	1.036362583432129	261	0
2024-09-18	60309.0		61649.68	2.2230181233315096  	1.0222301812333152	262	0
2024-09-19	61651.16	62940.46	2.0912826295563547  	1.0209128262955636	263	0
2024-09-20	62941.43	63192.98	0.39965726867025886 	1.0039965726867026	264	0
2024-09-21	63184.34	63394.84	0.3331521703004257  	1.0033315217030043	265	0
2024-09-22	63396.8		63648.71	0.3973544406026742  	1.0039735444060267	266	0
2024-09-23	63643.1		63329.8		-0.49227646044896556	0.9950772353955104	267	1
2024-09-24	63326.84	64301.97	1.5398368211646194  	1.015398368211646	268	0
2024-09-25	64302.59	63143.14	-1.803115551022124  	0.9819688444897787	269	1
2024-09-26	63138.55	65181.02	3.234901656753273   	1.0323490165675326	270	0
2024-09-27	65180.66	65790.66	0.9358604224013687  	1.0093586042240137	271	0
2024-09-28	65792.18	65887.65	0.1451084308195916  	1.0014510843081958	272	0
2024-09-29	65888.9		65635.3		-0.3848903229527148 	0.9961510967704729	273	1
2024-09-30	65634.66	63329.5		-3.512107779639604  	0.9648789222036039	274	2
2024-10-01	63335.61	60837.01	-3.945016081790321  	0.9605498391820967	275	3
2024-10-02	60836.32	60632.79	-0.33455343781477714	0.9966544656218522	276	4
2024-10-03	60632.48	60759.4		0.20932675028301376 	1.00209326750283	277	0
2024-10-04	60754.63	62067.48	2.160905267631464   	1.0216090526763146	278	0
2024-10-05	62067.61	62089.95	0.03599300826952497 	1.0003599300826953	279	0
2024-10-06	62084.99	62818.95	1.1821859035493105	    1.011821859035493	280	0
2024-10-07	62819.11	62236.66	-0.9271860107537293 	0.9907281398924627	281	1
2024-10-08	62221.64	62131.97	-0.14411384849386524	0.9985588615150615	282	2
2024-10-09	62131.73	60582.1		-2.4941040592302914 	0.975058959407697	283	3
2024-10-10	60581.93	60274.5		-0.5074615483527849 	0.9949253845164722	284	4
2024-10-11	60275.46	62445.09	3.5995245826410907  	1.035995245826411	285	0
2024-10-12	62444.62	63193.02	1.1985019686243494  	1.0119850196862437	286	0
2024-10-13	63192.95	62851.38	-0.5405191560134472 	0.9945948084398656	287	1
2024-10-14	62848.4		66046.13	5.088005422572418   	1.0508800542257242	288	0
2024-10-15	66050.37	67041.11	1.4999764573612613  	1.0149997645736126	289	0
2024-10-16	67042.46	67612.72	0.8505952794691524  	1.0085059527946916	290	0
2024-10-17	67617.08	67399.84	-0.32127977132405783	0.9967872022867594	291	1
2024-10-18	67419.11	68418.79	1.482784332216775   	1.0148278433221678	292	0
2024-10-19	68418.98	68362.73	-0.08221402891419896	0.999177859710858	293	1
2024-10-20	68364.18	69001.7		0.9325351375530345  	1.0093253513755303	294	0
2024-10-21	69002.0		67367.85	-2.36826468798005   	0.9763173531201995	295	1
2024-10-22	67360.7		67361.41	0.0010540270513910975	1.000010540270514	296	0
2024-10-23	67362.38	66432.2		-1.3808597617839624 	0.9861914023821603	297	1
2024-10-24	66653.7		68161.05	2.2614648549142897  	1.022614648549143	298	0
2024-10-25	68165.3		66642.41	-2.234113251170316  	0.9776588674882969	299	1
2024-10-26	66628.73	67014.7		0.5792846419254895  	1.005792846419255	300	0
2024-10-27	67023.48	67929.3		1.3514965203239329  	1.0135149652032394	301	0
2024-10-28	67922.67	69907.76	2.9225735678529667  	1.0292257356785297	302	0
2024-10-29	69910.05	72720.49	4.020080088628176   	1.0402008008862818	303	0
2024-10-30	72715.37	72339.54	-0.5168508391004567 	0.9948314916089954	304	1
2024-10-31	72335.05	70215.19	-2.930612476247684  	0.9706938752375232	305	2
2024-11-01	70216.9		69482.47	-1.0459447796755383 	0.9895405522032447	306	3
2024-11-02	69486.02	69289.27	-0.2831504812047085 	0.9971684951879528	307	4
2024-11-03	69296.38	68741.12	-0.8012828375739242 	0.9919871716242608	308	5
2024-11-04	68742.13	67811.51	-1.3537840622628508 	0.9864621593773716	309	6
2024-11-05	67811.17	69359.56	2.2833848759724975	    1.022833848759725	310	0
2024-11-06	69358.5		75639.08	9.05524196745893    	1.0905524196745893	311	0
2024-11-07	75637.09	75904.86	0.3540194367604625  	1.0035401943676048	312	0
2024-11-08	75902.84	76545.48	0.8466613370461493  	1.0084666133704614	313	0
2024-11-09	76556.19	76778.87	0.29087131948441136 	1.0029087131948442	314	0
2024-11-10	76775.55	80474.19	4.81747118711621    	1.0481747118711622	315	0
2024-11-11	80471.41	88701.48	10.227321728300762  	1.1022732172830076	316	0
2024-11-12	88705.56	87955.81	-0.8452119574015429	    0.9915478804259845	317	1
2024-11-13	87929.97	90584.16	3.0185271301696135  	1.0301852713016961	318	0
2024-11-14	90574.88	87250.43	-3.67038852273391   	0.9632961147726609	319	1
2024-11-15	87284.18	91066.01	4.332778288115902   	1.0433277828811591	320	0
2024-11-16	91064.37	90558.48	-0.5555301156753178 	0.9944446988432467	321	1
2024-11-17	90558.46	89845.85	-0.7869060494182438 	0.9921309395058175	322	2
2024-11-18	89843.72	90542.64	0.777928607586594   	1.0077792860758659	323	0
2024-11-19	90536.81	92343.79	1.9958511902506793  	1.0199585119025067	324	0
2024-11-20	92341.89	94339.49	2.1632652309802256  	1.0216326523098023	325	0
2024-11-21	94334.64	98504.73	4.420528874653041   	1.0442052887465305	326	0
2024-11-22	98496.43	98997.66	0.5088813878838152  	1.005088813878838	327	0
2024-11-23	99006.74	97777.28	-1.2417942455230888 	0.987582057544769	328	1
2024-11-24	97778.09	98013.82	0.24108673016624732 	1.0024108673016625	329	0
2024-11-25	98033.45	93102.3		-5.0300688183472015 	0.949699311816528	330	1
2024-11-26	93087.28	91985.32	-1.1837922431507204	    0.9881620775684928	331	2
2024-11-27	91978.14	95962.53	4.331887989907166   	1.0433188798990716	332	0
2024-11-28	95954.95	95652.47	-0.3152312621704205 	0.9968476873782959	333	1
2024-11-29	95653.95	97461.52	1.889697184486377   	1.0188969718448637	334	0
2024-11-30	97468.81	96449.05	-1.0462423825631961 	0.9895375761743681	335	1
2024-12-01	96461.34	97279.79	0.8484746324278692  	1.0084847463242788	336	0
2024-12-02	97276.01	95865.3		-1.4502136754992232 	0.9854978632450078	337	1
2024-12-03	95854.59	96002.16	0.15395193907772908 	1.0015395193907772	338	0
2024-12-04	95988.53	98768.53	2.8961793664305517  	1.0289617936643054	339	0
2024-12-05	98741.54	96593.57	-2.1753458574780042 	0.9782465414252199	340	1
2024-12-06	97074.23	99920.71	2.932271520464299   	1.029322715204643	341	0
2024-12-07	99916.71	99923.34	0.006635526730203691	1.0000663552673021	342	0
2024-12-08	99921.91	101236.02	1.3151369904758632  	1.0131513699047587	343	0
2024-12-09	101237.06	97432.72	-3.757853102411307  	0.962421468975887	344	1
2024-12-10	97441.23	96675.43	-0.7859096195727444 	0.9921409038042726	345	2
2024-12-11	96656.06	101173.03	4.673240353476028   	1.0467324035347603	346	0
2024-12-12	101167.8	100043.0	-1.1118162102961644 	0.9888818378970383	347	1
2024-12-13	100046.65	101459.26	1.4119513247070248  	1.0141195132470702	348	0
2024-12-14	101451.44	101372.97	-0.0773473496285525 	0.9992265265037145	349	1
