Date        Volume
06.12.24	34,497,940,694
06.11.24	37,116,136,345
06.10.24	20,597,699,541
06.09.24	13,534,028,500
06.08.24	14,262,185,861
06.07.24	36,188,381,096
06.06.24	25,223,152,007
06.05.24	32,810,771,409
06.04.24	33,149,696,545
06.03.24	32,401,285,324
06.02.24	17,110,588,415
06.01.24	11,641,495,604
05.31.24	27,387,283,769
05.30.24	29,509,712,534
05.29.24	26,707,072,906
05.28.24	32,722,265,965
05.27.24	25,870,990,717
05.26.24	15,628,433,737
05.25.24	15,473,071,741
05.24.24	29,197,308,153
05.23.24	41,895,680,979
05.22.24	32,802,561,717
05.21.24	46,932,005,990
05.20.24	43,850,655,717
05.19.24	19,249,094,538
05.18.24	16,712,277,406
05.17.24	28,031,279,310
05.16.24	31,573,077,994
05.15.24	39,815,167,074
05.14.24	28,186,271,527
05.13.24	27,889,181,179
05.12.24	13,800,459,405
05.11.24	13,842,272,968
05.10.24	27,804,954,694
05.09.24	25,453,338,161
05.08.24	26,088,172,222
05.07.24	25,930,730,982
05.06.24	28,697,928,697
05.05.24	18,296,164,805
05.04.24	20,620,477,992
05.03.24	33,172,023,048
05.02.24	32,711,813,559
05.01.24	48,439,780,271
04.30.24	37,840,840,057
04.29.24	26,635,912,073
04.28.24	17,334,827,993
04.27.24	19,530,783,039
04.26.24	24,139,372,950
04.25.24	32,155,786,816
04.24.24	30,276,655,120
04.23.24	24,310,975,583
04.22.24	28,282,686,673
04.21.24	20,506,644,853
04.20.24	23,097,485,495
04.19.24	49,920,425,401
04.18.24	36,006,307,335
04.17.24	41,915,247,049
04.16.24	42,847,528,078
04.15.24	43,595,917,654
04.14.24	49,084,320,047
04.13.24	52,869,738,185
04.12.24	44,129,299,406
04.11.24	30,153,382,941
04.10.24	38,318,601,774
04.09.24	36,426,900,409
04.08.24	37,261,432,669
04.07.24	21,204,930,369
04.06.24	19,967,785,809
04.05.24	33,748,230,056
04.04.24	34,439,527,442
04.03.24	34,488,018,367
04.02.24	50,705,240,709
04.01.24	34,873,527,352
03.31.24	20,050,941,373
03.30.24	17,130,241,883
03.29.24	25,230,851,763
03.28.24	34,374,900,617
03.27.24	40,827,113,309
03.26.24	36,010,437,368
03.25.24	42,700,139,523
03.24.24	27,206,630,673
03.23.24	24,738,964,812
03.22.24	41,401,116,964
03.21.24	44,480,350,565
03.20.24	66,792,634,382
03.19.24	74,215,844,794
03.18.24	49,261,579,492
03.17.24	44,716,864,318
03.16.24	46,842,198,371
03.15.24	78,320,453,976
03.14.24	59,594,605,698
03.13.24	48,212,536,929
03.12.24	62,554,434,520
03.11.24	65,716,656,765
03.10.24	35,683,977,532
03.09.24	21,609,650,379
03.08.24	59,202,881,172
03.07.24	46,989,543,159
03.06.24	68,750,229,073
03.05.24	102,802,940,877
03.04.24	70,670,471,105
03.03.24	26,253,811,450
03.02.24	23,888,473,685
03.01.24	40,186,368,423
